playerID,W,L,G,GS,CG,SHO,SV,H,ER,HR,BB,SO,WP,HBP,BFP,R,IP,Win Percentage,Strikeout to Walk,WHIP,ERA_corrected,inducted
kampik01,2.0,5.0,25.0,5.0,1.0,0.0,0.0,77.0,37.0,0.0,40.0,24.0,4.0,0.0,302.0,43.0,65.33333333333333,0.2857142857142857,0.6,1.7908163265306123,5.096938775510204,N
kaneha01,2.0,7.0,15.0,9.0,7.0,1.0,0.0,100.0,46.0,2.0,50.0,43.0,6.0,4.0,399.0,65.0,86.0,0.2222222222222222,0.86,1.744186046511628,4.813953488372093,N
kantler01,13.0,29.0,87.0,44.0,20.0,5.0,5.0,344.0,126.0,2.0,157.0,141.0,6.0,11.0,1670.0,169.0,399.0,0.30952380952380953,0.8980891719745223,1.255639097744361,2.8421052631578947,N
kaprija01,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,2.0,4.0,0.0,0.0,17.0,3.0,3.6666666666666665,0.0,2.0,1.6363636363636365,7.363636363636364,N
karchma01,21.0,13.0,223.0,0.0,0.0,0.0,27.0,242.0,113.0,30.0,132.0,166.0,15.0,12.0,1093.0,123.0,241.33333333333334,0.6176470588235294,1.2575757575757576,1.5497237569060773,4.214088397790055,N
kargeed01,48.0,67.0,165.0,123.0,81.0,9.0,3.0,1012.0,338.0,12.0,314.0,415.0,28.0,35.0,4461.0,471.0,1091.6666666666667,0.41739130434782606,1.321656050955414,1.2146564885496183,2.786564885496183,N
karinja01,1.0,2.0,32.0,0.0,0.0,0.0,1.0,17.0,9.0,1.0,17.0,61.0,7.0,0.0,131.0,10.0,32.333333333333336,0.3333333333333333,3.588235294117647,1.0515463917525771,2.5051546391752573,N
karlan01,18.0,23.0,191.0,4.0,1.0,0.0,26.0,451.0,165.0,16.0,130.0,107.0,4.0,5.0,1800.0,200.0,422.6666666666667,0.43902439024390244,0.823076923076923,1.3746056782334384,3.513406940063091,N
karlsc01,54.0,56.0,178.0,161.0,5.0,1.0,0.0,1164.0,536.0,120.0,369.0,513.0,26.0,33.0,4444.0,594.0,1002.0,0.4909090909090909,1.3902439024390243,1.529940119760479,4.81437125748503,N
karnsbi01,1.0,0.0,3.0,1.0,1.0,0.0,0.0,30.0,12.0,0.0,9.0,5.0,1.0,0.0,88.0,18.0,17.0,1.0,0.5555555555555556,2.2941176470588234,6.352941176470589,N
karnsna01,16.0,12.0,67.0,56.0,0.0,0.0,1.0,299.0,151.0,47.0,127.0,326.0,23.0,14.0,1361.0,156.0,316.0,0.5714285714285714,2.5669291338582676,1.3481012658227849,4.300632911392405,N
karnuja01,0.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,4.0,1.0,0.0,1.0,31.0,2.0,6.666666666666667,0.0,0.25,1.7999999999999998,2.6999999999999997,N
karpry01,1.0,1.0,16.0,1.0,0.0,0.0,0.0,13.0,10.0,2.0,12.0,20.0,2.0,2.0,77.0,13.0,17.0,0.5,1.6666666666666667,1.4705882352941178,5.294117647058823,N
karrbe01,35.0,48.0,177.0,58.0,29.0,1.0,5.0,921.0,399.0,43.0,260.0,180.0,11.0,20.0,3447.0,471.0,780.3333333333334,0.42168674698795183,0.6923076923076923,1.513455788124733,4.601879538658693,N
karsast01,32.0,39.0,357.0,40.0,1.0,0.0,41.0,636.0,269.0,59.0,199.0,458.0,24.0,23.0,2609.0,289.0,603.3333333333334,0.4507042253521127,2.301507537688442,1.3839779005524862,4.012707182320442,N
karstje01,26.0,40.0,138.0,91.0,2.0,2.0,0.0,636.0,292.0,80.0,153.0,330.0,14.0,9.0,2515.0,321.0,592.3333333333334,0.3939393939393939,2.156862745098039,1.3320202588632526,4.436691052335396,N
kashita01,3.0,1.0,35.0,0.0,0.0,0.0,0.0,35.0,15.0,4.0,18.0,19.0,4.0,3.0,145.0,15.0,31.333333333333332,0.75,1.0555555555555556,1.6914893617021278,4.308510638297872,N
katolja01,17.0,22.0,47.0,41.0,35.0,0.0,0.0,432.0,133.0,8.0,90.0,90.0,5.0,14.0,1571.0,251.0,361.0,0.4358974358974359,1.0,1.445983379501385,3.31578947368421,N
katzbo01,0.0,1.0,6.0,2.0,0.0,0.0,0.0,17.0,8.0,0.0,7.0,4.0,0.0,0.0,75.0,9.0,18.333333333333332,0.0,0.5714285714285714,1.309090909090909,3.9272727272727277,N
kaufmcu01,3.0,3.0,40.0,1.0,0.0,0.0,1.0,87.0,43.0,15.0,30.0,50.0,1.0,0.0,371.0,45.0,86.33333333333333,0.5,1.6666666666666667,1.3552123552123554,4.482625482625482,N
kaufmto01,64.0,62.0,202.0,123.0,71.0,9.0,12.0,1198.0,505.0,81.0,368.0,345.0,15.0,39.0,4733.0,587.0,1086.3333333333333,0.5079365079365079,0.9375,1.4415464866523475,4.183798711261123,N
kawakke01,8.0,22.0,50.0,41.0,0.0,0.0,1.0,251.0,117.0,25.0,89.0,164.0,12.0,7.0,1060.0,130.0,243.66666666666666,0.26666666666666666,1.8426966292134832,1.3953488372093024,4.321477428180574,N
kayan01,3.0,0.0,16.0,2.0,0.0,0.0,0.0,37.0,21.0,3.0,19.0,35.0,1.0,1.0,161.0,22.0,35.0,1.0,1.8421052631578947,1.6,5.3999999999999995,N
kayeju01,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,1.0,3.0,0.0,0.0,15.0,4.0,3.0,0.0,3.0,2.3333333333333335,12.0,N
kazmisc01,108.0,96.0,298.0,297.0,3.0,1.0,0.0,1596.0,752.0,190.0,681.0,1608.0,74.0,68.0,7253.0,821.0,1689.6666666666667,0.5294117647058824,2.3612334801762116,1.3476030775300847,4.0055237719471295,N
keaglgr01,6.0,16.0,46.0,23.0,0.0,0.0,0.0,208.0,129.0,27.0,106.0,128.0,5.0,18.0,829.0,135.0,171.66666666666666,0.2727272727272727,1.2075471698113207,1.829126213592233,6.763106796116506,N
kealest01,8.0,5.0,139.0,4.0,1.0,1.0,11.0,219.0,102.0,22.0,69.0,126.0,5.0,1.0,917.0,115.0,214.33333333333334,0.6153846153846154,1.826086956521739,1.343701399688958,4.283048211508554,N
keased01,3.0,3.0,6.0,6.0,6.0,0.0,0.0,53.0,13.0,1.0,12.0,18.0,4.0,1.0,218.0,28.0,51.0,0.5,1.5,1.2745098039215685,2.2941176470588234,N
keatira01,30.0,51.0,130.0,92.0,50.0,4.0,1.0,706.0,275.0,13.0,293.0,349.0,30.0,17.0,3114.0,369.0,751.6666666666666,0.37037037037037035,1.1911262798634812,1.3290465631929047,3.292682926829268,N
keckca01,10.0,12.0,62.0,21.0,6.0,1.0,3.0,222.0,85.0,9.0,61.0,43.0,0.0,8.0,925.0,120.0,218.0,0.45454545454545453,0.7049180327868853,1.298165137614679,3.5091743119266052,N
keefebo01,16.0,21.0,75.0,35.0,15.0,0.0,8.0,334.0,126.0,8.0,129.0,154.0,8.0,8.0,1492.0,158.0,360.6666666666667,0.43243243243243246,1.193798449612403,1.2837338262476894,3.1441774491682066,N
keefeda01,9.0,17.0,97.0,27.0,12.0,1.0,1.0,403.0,163.0,23.0,113.0,126.0,10.0,11.0,1542.0,224.0,353.6666666666667,0.34615384615384615,1.1150442477876106,1.4590009425070687,4.147973609802073,N
keefege01,20.0,48.0,78.0,71.0,68.0,1.0,1.0,721.0,346.0,20.0,360.0,213.0,38.0,16.0,2933.0,550.0,616.3333333333334,0.29411764705882354,0.5916666666666667,1.7539210383991346,5.052460789616009,N
keefejo01,17.0,24.0,43.0,41.0,36.0,2.0,0.0,355.0,169.0,9.0,148.0,120.0,9.0,25.0,1572.0,234.0,352.3333333333333,0.4146341463414634,0.8108108108108109,1.4276253547776727,4.316934720908231,N
keefeti01,342.0,225.0,600.0,594.0,554.0,39.0,2.0,4438.0,1474.0,75.0,1233.0,2564.0,240.0,98.0,20941.0,2470.0,5049.666666666667,0.6031746031746031,2.0794809407948094,1.1230444253746121,2.6271040992804804,Y
keegabo01,40.0,36.0,135.0,87.0,29.0,6.0,5.0,668.0,262.0,70.0,233.0,198.0,3.0,8.0,2768.0,300.0,644.6666666666666,0.5263157894736842,0.8497854077253219,1.3976215098241986,3.6577042399172703,N
keegaed01,0.0,3.0,13.0,3.0,0.0,0.0,1.0,31.0,23.0,3.0,23.0,11.0,3.0,2.0,121.0,25.0,23.0,0.0,0.4782608695652174,2.347826086956522,9.0,N
keelebu01,6.0,11.0,30.0,15.0,12.0,1.0,1.0,185.0,65.0,3.0,49.0,68.0,6.0,5.0,755.0,100.0,176.0,0.35294117647058826,1.3877551020408163,1.3295454545454546,3.3238636363636362,N
keenaji01,0.0,1.0,4.0,0.0,0.0,0.0,0.0,17.0,5.0,0.0,4.0,2.0,1.0,0.0,76.0,8.0,19.0,0.0,0.5,1.105263157894737,2.3684210526315788,N
keenaji02,1.0,2.0,16.0,2.0,0.0,0.0,0.0,51.0,25.0,3.0,16.0,9.0,0.0,1.0,166.0,32.0,35.333333333333336,0.3333333333333333,0.5625,1.8962264150943395,6.367924528301886,N
keenaki01,0.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,4.0,5.0,0.0,1.0,35.0,9.0,8.0,0.0,1.25,1.25,0.0,N
keeneha01,3.0,11.0,16.0,13.0,11.0,0.0,0.0,144.0,74.0,5.0,39.0,28.0,2.0,9.0,517.0,102.0,113.33333333333333,0.21428571428571427,0.717948717948718,1.6147058823529412,5.876470588235295,N
keeneje01,1.0,1.0,23.0,0.0,0.0,0.0,0.0,25.0,8.0,1.0,20.0,29.0,0.0,1.0,125.0,12.0,26.666666666666668,0.5,1.45,1.6875,2.6999999999999997,N
keenejo01,0.0,1.0,2.0,2.0,0.0,0.0,0.0,7.0,5.0,0.0,8.0,1.0,1.0,1.0,27.0,7.0,4.333333333333333,0.0,0.125,3.4615384615384617,10.384615384615385,N
keenvi01,42.0,44.0,165.0,82.0,41.0,1.0,6.0,828.0,342.0,56.0,248.0,202.0,10.0,14.0,3221.0,393.0,748.3333333333334,0.4883720930232558,0.8145161290322581,1.4378619153674832,4.113140311804009,N
keetori01,3.0,2.0,22.0,5.0,0.0,0.0,0.0,82.0,35.0,8.0,20.0,17.0,1.0,0.0,285.0,36.0,63.666666666666664,0.6,0.85,1.6020942408376964,4.947643979057592,N
keffefr01,1.0,1.0,2.0,1.0,1.0,0.0,0.0,15.0,10.0,0.0,9.0,4.0,0.0,0.0,71.0,13.0,16.0,0.5,0.4444444444444444,1.5,5.625,N
kehnch01,0.0,0.0,3.0,1.0,0.0,0.0,0.0,8.0,6.0,2.0,4.0,3.0,0.0,0.0,34.0,6.0,7.666666666666667,0.0,0.75,1.5652173913043477,7.0434782608695645,N
keifeka01,1.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,2.0,0.0,2.0,2.0,1.0,0.0,36.0,2.0,9.0,1.0,1.0,0.8888888888888888,2.0,N
keislra01,4.0,4.0,55.0,20.0,0.0,0.0,0.0,174.0,111.0,32.0,84.0,100.0,2.0,2.0,702.0,121.0,150.66666666666666,0.5,1.1904761904761905,1.7123893805309736,6.630530973451329,N
kekicmi01,39.0,51.0,235.0,112.0,8.0,1.0,6.0,875.0,439.0,80.0,442.0,497.0,44.0,17.0,3796.0,485.0,860.6666666666666,0.43333333333333335,1.1244343891402715,1.5302091402013944,4.590627420604183,N
kelake01,21.0,11.0,231.0,0.0,0.0,0.0,28.0,160.0,78.0,23.0,83.0,266.0,16.0,5.0,885.0,80.0,216.66666666666666,0.65625,3.2048192771084336,1.1215384615384616,3.24,N
kelbge01,0.0,1.0,3.0,1.0,1.0,0.0,0.0,23.0,8.0,0.0,1.0,8.0,0.0,4.0,75.0,17.0,16.333333333333332,0.0,8.0,1.469387755102041,4.408163265306123,N
kelleal01,0.0,1.0,6.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,10.0,1.0,1.0,0.0,51.0,11.0,10.0,0.0,0.1,2.1,6.3,N
kellebr01,21.0,23.0,78.0,57.0,2.0,1.0,0.0,326.0,140.0,24.0,137.0,253.0,18.0,13.0,1507.0,146.0,360.3333333333333,0.4772727272727273,1.8467153284671534,1.2849213691026828,3.496762257169288,N
kelledi01,18.0,30.0,188.0,61.0,5.0,5.0,5.0,453.0,196.0,39.0,215.0,369.0,17.0,14.0,2191.0,225.0,519.6666666666666,0.375,1.716279069767442,1.2854393842206544,3.394483643361129,N
kelleha01,42.0,47.0,146.0,78.0,43.0,3.0,5.0,812.0,365.0,51.0,244.0,230.0,24.0,10.0,3037.0,437.0,676.3333333333334,0.47191011235955055,0.9426229508196722,1.5613602759980285,4.857072449482503,N
kelleha02,4.0,9.0,50.0,9.0,4.0,1.0,0.0,174.0,89.0,5.0,81.0,49.0,2.0,11.0,654.0,111.0,134.66666666666666,0.3076923076923077,0.6049382716049383,1.8935643564356437,5.948019801980198,N
kellekr01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,8.0,3.0,1.0,0.0,0.3333333333333333,5.0,27.0,N
kelleky01,0.0,0.0,12.0,0.0,0.0,0.0,0.0,8.0,6.0,3.0,10.0,12.0,1.0,2.0,59.0,6.0,13.0,0.0,1.2,1.3846153846153846,4.153846153846154,N
kellemi03,2.0,6.0,16.0,16.0,0.0,0.0,0.0,81.0,45.0,10.0,34.0,81.0,4.0,2.0,314.0,48.0,69.66666666666667,0.25,2.3823529411764706,1.6507177033492821,5.813397129186602,N
kellero01,0.0,1.0,9.0,1.0,0.0,0.0,0.0,25.0,8.0,3.0,5.0,12.0,0.0,1.0,90.0,10.0,21.333333333333332,0.0,2.4,1.40625,3.375,N
kellesh01,32.0,25.0,493.0,0.0,0.0,0.0,26.0,412.0,196.0,76.0,141.0,521.0,23.0,9.0,1932.0,209.0,464.6666666666667,0.5614035087719298,3.6950354609929077,1.1901004304160687,3.7962697274031565,N
kelleto01,20.0,22.0,104.0,45.0,9.0,1.0,0.0,400.0,170.0,38.0,207.0,234.0,18.0,2.0,1770.0,198.0,408.0,0.47619047619047616,1.1304347826086956,1.4877450980392157,3.75,N
kelletr01,0.0,3.0,14.0,0.0,0.0,0.0,0.0,17.0,12.0,4.0,6.0,11.0,3.0,0.0,59.0,12.0,11.666666666666666,0.0,1.8333333333333333,1.9714285714285715,9.257142857142858,N
kellnal01,101.0,112.0,321.0,250.0,99.0,9.0,5.0,1925.0,906.0,184.0,747.0,816.0,53.0,37.0,8023.0,1015.0,1849.3333333333333,0.47417840375586856,1.0923694779116466,1.4448449891852921,4.409156452775775,N
kellnwa01,0.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,7.0,6.0,0.0,1.0,33.0,5.0,7.0,0.0,0.8571428571428571,1.7142857142857142,6.428571428571429,N
kelloal01,0.0,2.0,3.0,3.0,2.0,0.0,0.0,20.0,11.0,1.0,9.0,8.0,4.0,1.0,78.0,19.0,17.0,0.0,0.8888888888888888,1.7058823529411764,5.8235294117647065,N
kelluwi01,20.0,16.0,48.0,37.0,32.0,2.0,2.0,337.0,123.0,5.0,63.0,97.0,5.0,14.0,1396.0,170.0,346.6666666666667,0.5555555555555556,1.5396825396825398,1.1538461538461537,3.1932692307692303,N
kellybo01,12.0,18.0,123.0,35.0,7.0,2.0,2.0,374.0,181.0,28.0,152.0,146.0,18.0,6.0,1576.0,206.0,362.0,0.4,0.9605263157894737,1.4530386740331491,4.5,N
kellybr01,1.0,3.0,11.0,4.0,0.0,0.0,0.0,33.0,16.0,6.0,17.0,28.0,0.0,0.0,138.0,17.0,30.666666666666668,0.25,1.6470588235294117,1.6304347826086956,4.695652173913043,N
kellyca01,2.0,11.0,26.0,12.0,0.0,0.0,0.0,116.0,52.0,10.0,25.0,56.0,1.0,6.0,398.0,60.0,85.66666666666667,0.15384615384615385,2.24,1.6459143968871595,5.463035019455252,N
kellyed01,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,11.0,1.0,2.3333333333333335,0.0,4.0,0.8571428571428571,0.0,N
kellyge01,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,20.0,0.0,5.0,1.0,2.0,1.0,0.0,Y
kellyhe01,1.0,3.0,10.0,3.0,2.0,0.0,0.0,34.0,12.0,1.0,11.0,12.0,0.0,1.0,153.0,20.0,36.666666666666664,0.25,1.0909090909090908,1.2272727272727273,2.9454545454545453,N
kellyjo05,48.0,29.0,317.0,80.0,0.0,0.0,3.0,669.0,297.0,61.0,283.0,569.0,40.0,32.0,2970.0,326.0,686.6666666666666,0.6233766233766234,2.010600706713781,1.3864077669902914,3.8927184466019416,N
kellyki01,2.0,2.0,12.0,0.0,0.0,0.0,0.0,63.0,21.0,5.0,30.0,4.0,8.0,4.0,236.0,49.0,45.666666666666664,0.5,0.13333333333333333,2.036496350364964,4.138686131386862,Y
kellyme01,16.0,16.0,37.0,37.0,0.0,0.0,0.0,210.0,99.0,34.0,62.0,187.0,4.0,3.0,902.0,104.0,214.66666666666666,0.5,3.0161290322580645,1.2670807453416149,4.150621118012422,N
kellymi01,0.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,4.0,2.0,0.0,1.0,33.0,7.0,6.666666666666667,0.0,0.5,1.95,9.450000000000001,N
kellyre02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,4.0,1.0,0.0,0.0,33.0,3.0,7.0,0.0,0.25,1.5714285714285714,2.571428571428571,N
kellyry01,0.0,0.0,17.0,0.0,0.0,0.0,0.0,21.0,13.0,5.0,6.0,10.0,0.0,0.0,74.0,14.0,16.666666666666668,0.0,1.6666666666666667,1.6199999999999999,7.02,N
kelsobi01,12.0,5.0,119.0,2.0,1.0,1.0,12.0,171.0,70.0,16.0,93.0,162.0,11.0,9.0,853.0,76.0,201.0,0.7058823529411765,1.7419354838709677,1.3134328358208955,3.1343283582089554,N
kemmeru01,43.0,59.0,302.0,109.0,24.0,2.0,8.0,1144.0,529.0,103.0,389.0,505.0,42.0,17.0,4629.0,588.0,1066.6666666666667,0.4215686274509804,1.2982005141388175,1.4371874999999998,4.4634374999999995,N
kemnedu01,0.0,0.0,9.0,0.0,0.0,0.0,1.0,19.0,13.0,0.0,8.0,10.0,0.0,0.0,71.0,13.0,15.333333333333334,0.0,1.25,1.7608695652173911,7.630434782608695,N
kendrky01,81.0,83.0,255.0,214.0,4.0,2.0,0.0,1424.0,671.0,177.0,371.0,705.0,19.0,64.0,5595.0,722.0,1289.3333333333333,0.49390243902439024,1.9002695417789757,1.392192347466391,4.683815925542916,N
kennaed01,1.0,1.0,2.0,1.0,1.0,0.0,0.0,19.0,10.0,1.0,11.0,5.0,0.0,1.0,79.0,15.0,17.0,0.5,0.45454545454545453,1.7647058823529411,5.294117647058823,N
kennear01,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,8.0,2.0,0.0,0.0,18.0,4.0,2.3333333333333335,0.0,0.25,4.714285714285714,15.428571428571427,N
kennebi01,1.0,3.0,31.0,4.0,1.0,0.0,5.0,71.0,48.0,3.0,44.0,23.0,1.0,0.0,299.0,55.0,63.666666666666664,0.25,0.5227272727272727,1.806282722513089,6.785340314136126,N
kennebi02,15.0,28.0,172.0,45.0,6.0,0.0,11.0,497.0,244.0,34.0,289.0,256.0,13.0,12.0,2145.0,284.0,464.6666666666667,0.3488372093023256,0.8858131487889274,1.691535150645624,4.725968436154949,N
kennebr01,187.0,159.0,406.0,354.0,294.0,13.0,9.0,3282.0,1332.0,94.0,1203.0,799.0,87.0,68.0,13285.0,1863.0,3030.0,0.5404624277456648,0.6641729010806318,1.4801980198019802,3.9564356435643564,N
kennebr02,1.0,2.0,6.0,6.0,0.0,0.0,0.0,36.0,20.0,6.0,12.0,18.0,1.0,2.0,128.0,20.0,26.666666666666668,0.3333333333333333,1.5,1.7999999999999998,6.75,N
kenneia01,97.0,105.0,369.0,290.0,2.0,1.0,30.0,1688.0,818.0,253.0,601.0,1648.0,76.0,79.0,7565.0,879.0,1781.3333333333333,0.4801980198019802,2.742096505823627,1.2849925149700598,4.132859281437126,N
kennejo04,43.0,61.0,222.0,139.0,7.0,2.0,2.0,1001.0,484.0,105.0,335.0,558.0,36.0,55.0,4015.0,536.0,908.6666666666666,0.41346153846153844,1.6656716417910449,1.4702861335289803,4.793837123991197,N
kennemo01,42.0,55.0,249.0,127.0,48.0,7.0,4.0,928.0,410.0,67.0,495.0,411.0,23.0,20.0,4240.0,484.0,961.0,0.4329896907216495,0.8303030303030303,1.4807492195629552,3.8397502601456814,N
kennete01,12.0,21.0,33.0,32.0,31.0,0.0,0.0,341.0,136.0,10.0,109.0,118.0,22.0,9.0,1308.0,240.0,283.3333333333333,0.36363636363636365,1.0825688073394495,1.5882352941176472,4.32,N
kenneve01,104.0,132.0,344.0,263.0,126.0,7.0,5.0,2173.0,1052.0,130.0,1049.0,691.0,54.0,24.0,9055.0,1202.0,2025.6666666666667,0.4406779661016949,0.6587225929456625,1.5905874609182162,4.674016784597663,N
kensilo01,10.0,10.0,157.0,3.0,0.0,0.0,2.0,195.0,115.0,30.0,98.0,158.0,15.0,10.0,830.0,115.0,181.66666666666666,0.5,1.6122448979591837,1.6128440366972479,5.697247706422019,N
kented01,0.0,1.0,1.0,1.0,1.0,0.0,0.0,14.0,6.0,0.0,3.0,4.0,0.0,1.0,51.0,11.0,9.0,0.0,1.3333333333333333,1.8888888888888888,6.0,N
kentma01,5.0,5.0,23.0,9.0,2.0,1.0,0.0,112.0,52.0,3.0,49.0,25.0,1.0,1.0,453.0,76.0,100.33333333333333,0.5,0.5102040816326531,1.6046511627906979,4.664451827242526,N
kentst01,0.0,2.0,34.0,0.0,0.0,0.0,1.0,67.0,36.0,6.0,38.0,41.0,2.0,3.0,272.0,41.0,57.333333333333336,0.0,1.0789473684210527,1.8313953488372092,5.651162790697675,N
keougma02,58.0,84.0,215.0,175.0,53.0,7.0,0.0,1190.0,552.0,132.0,510.0,590.0,62.0,27.0,5157.0,631.0,1190.0,0.4084507042253521,1.1568627450980393,1.4285714285714286,4.174789915966387,N
keppebo01,1.0,5.0,49.0,6.0,0.0,0.0,0.0,114.0,55.0,11.0,39.0,53.0,2.0,6.0,419.0,56.0,92.33333333333333,0.16666666666666666,1.358974358974359,1.6570397111913358,5.3610108303249095,N
kepshku01,16.0,15.0,51.0,46.0,2.0,2.0,0.0,263.0,125.0,25.0,119.0,144.0,11.0,0.0,1159.0,140.0,270.3333333333333,0.5161290322580645,1.2100840336134453,1.4130702836004934,4.161528976572133,N
kerfech01,18.0,9.0,123.0,6.0,0.0,0.0,9.0,189.0,94.0,12.0,117.0,155.0,9.0,3.0,888.0,104.0,201.66666666666666,0.6666666666666666,1.3247863247863247,1.5173553719008266,4.19504132231405,N
keriagu01,2.0,5.0,28.0,5.0,2.0,0.0,0.0,81.0,46.0,8.0,42.0,42.0,2.0,0.0,336.0,50.0,73.66666666666667,0.2857142857142857,1.0,1.6696832579185519,5.619909502262443,N
kerksbi01,0.0,2.0,23.0,2.0,1.0,0.0,0.0,81.0,50.0,13.0,32.0,13.0,4.0,0.0,290.0,52.0,62.666666666666664,0.0,0.40625,1.8031914893617023,7.180851063829787,N
kernji01,53.0,57.0,416.0,14.0,1.0,0.0,88.0,670.0,293.0,35.0,444.0,651.0,48.0,29.0,3422.0,332.0,793.3333333333334,0.4818181818181818,1.4662162162162162,1.4042016806722688,3.3239495798319325,N
kerrdi01,53.0,34.0,140.0,84.0,54.0,7.0,6.0,876.0,346.0,24.0,250.0,235.0,10.0,18.0,3443.0,399.0,811.3333333333334,0.6091954022988506,0.94,1.3878389482333606,3.838126540673788,N
kerrijo01,8.0,12.0,131.0,2.0,0.0,0.0,15.0,221.0,95.0,17.0,92.0,107.0,7.0,7.0,953.0,109.0,220.0,0.4,1.1630434782608696,1.4227272727272726,3.8863636363636362,N
kershcl01,175.0,76.0,357.0,354.0,25.0,15.0,0.0,1756.0,631.0,181.0,585.0,2526.0,88.0,34.0,9179.0,690.0,2333.0,0.6972111553784861,4.317948717948718,1.0034290612944707,2.4342048864123447,N
kershja01,3.0,5.0,89.0,2.0,0.0,0.0,1.0,93.0,47.0,11.0,37.0,65.0,8.0,4.0,430.0,53.0,100.33333333333333,0.375,1.7567567567567568,1.2956810631229236,4.21594684385382,N
kesteri01,0.0,0.0,21.0,0.0,0.0,0.0,0.0,49.0,27.0,4.0,22.0,31.0,2.0,0.0,189.0,31.0,40.666666666666664,0.0,1.4090909090909092,1.7459016393442623,5.975409836065574,N
ketchgu01,0.0,1.0,6.0,0.0,0.0,0.0,0.0,19.0,10.0,2.0,8.0,4.0,0.0,1.0,74.0,12.0,16.0,0.0,0.5,1.6875,5.625,N
keuchda01,90.0,73.0,222.0,213.0,12.0,4.0,0.0,1311.0,545.0,133.0,399.0,1078.0,50.0,30.0,5681.0,586.0,1365.3333333333333,0.5521472392638037,2.7017543859649122,1.25244140625,3.592529296875,N
keupphe01,8.0,20.0,42.0,25.0,12.0,1.0,0.0,256.0,101.0,3.0,49.0,70.0,2.0,4.0,932.0,132.0,213.0,0.2857142857142857,1.4285714285714286,1.431924882629108,4.267605633802817,N
keyji01,186.0,117.0,470.0,389.0,34.0,13.0,10.0,2518.0,1010.0,254.0,668.0,1538.0,50.0,38.0,10719.0,1104.0,2591.6666666666665,0.6138613861386139,2.302395209580838,1.2293247588424439,3.507395498392283,N
keysebr01,6.0,8.0,51.0,10.0,0.0,0.0,1.0,192.0,84.0,13.0,55.0,67.0,3.0,2.0,679.0,88.0,152.0,0.42857142857142855,1.2181818181818183,1.625,4.973684210526316,N
kickhmi01,1.0,4.0,20.0,5.0,0.0,0.0,0.0,75.0,49.0,15.0,16.0,47.0,2.0,2.0,230.0,51.0,44.333333333333336,0.2,2.9375,2.052631578947368,9.94736842105263,N
kidama01,1.0,1.0,65.0,2.0,0.0,0.0,1.0,114.0,62.0,9.0,39.0,68.0,10.0,6.0,432.0,66.0,95.66666666666667,0.5,1.7435897435897436,1.5993031358885017,5.832752613240418,N
kieckda01,10.0,12.0,50.0,30.0,0.0,0.0,0.0,201.0,100.0,13.0,77.0,114.0,12.0,11.0,835.0,108.0,192.33333333333334,0.45454545454545453,1.4805194805194806,1.4454072790294628,4.679376083188908,N
kiefejo01,0.0,5.0,15.0,4.0,0.0,0.0,0.0,56.0,34.0,2.0,30.0,9.0,1.0,4.0,236.0,39.0,49.666666666666664,0.0,0.3,1.731543624161074,6.1610738255033555,N
kiefema01,5.0,1.0,44.0,0.0,0.0,0.0,1.0,70.0,38.0,11.0,45.0,61.0,5.0,1.0,346.0,41.0,79.66666666666667,0.8333333333333334,1.3555555555555556,1.4435146443514644,4.2928870292887025,N
kiekhde01,0.0,0.0,30.0,0.0,0.0,0.0,0.0,31.0,17.0,3.0,8.0,15.0,1.0,2.0,112.0,17.0,24.0,0.0,1.875,1.625,6.375,N
kielyjo01,4.0,5.0,54.0,0.0,0.0,0.0,0.0,70.0,34.0,4.0,50.0,24.0,3.0,2.0,332.0,36.0,73.33333333333333,0.4444444444444444,0.48,1.6363636363636365,4.172727272727273,N
kielyle01,26.0,27.0,209.0,39.0,8.0,1.0,29.0,562.0,196.0,39.0,189.0,212.0,5.0,9.0,2269.0,239.0,523.0,0.49056603773584906,1.1216931216931216,1.435946462715105,3.3728489483747612,N
kiescbr01,2.0,2.0,74.0,0.0,0.0,0.0,0.0,110.0,49.0,11.0,26.0,67.0,3.0,6.0,425.0,51.0,96.0,0.5,2.576923076923077,1.4166666666666667,4.59375,N
